episode,reward,avg reward,tiles,avg tiles,completed,avg completed,epsilon
238,-45.342034448554145,-57.83742702200045,7,13.97,,,0.6673796666666667
239,-69.73684033319972,-57.866941366620274,22,14.05,,,0.6657963333333333
240,-50.07089230226718,-57.93060362661897,14,14.07,,,0.6648035833333333
241,-61.045503201193846,-57.43561380200513,32,14.3,,,0.66322025
242,-59.14446545518204,-57.505128242798875,15,14.39,,,0.6616369166666667
243,-55.06113562681689,-57.62899422819438,15,14.45,,,0.6600535833333333
244,-50.03675422761255,-57.79726802266861,5,14.46,,,0.6594392499999999
245,-52.150823626492546,-57.71577625893354,4,14.45,,,0.6588850833333333
246,-61.007251060589425,-57.9143798553454,8,14.45,,,0.6581124166666666
247,-44.31264762443482,-57.1902718893992,21,14.55,,,0.6566921666666667
248,-74.0889581874126,-57.22394873998794,25,14.67,,,0.6551088333333333
249,-73.83278886986159,-57.23078118544263,7,14.66,,,0.6542316666666667
250,-73.33282477627964,-57.36900512424083,10,14.59,,,0.6526483333333333
251,-37.7152952327602,-56.92852441267323,11,14.54,,,0.65158275
252,-101.23322665613168,-57.50677423893239,27,14.67,,,0.6499994166666667
253,-73.06396061435633,-57.50926627260091,16,14.73,,,0.6484160833333333
254,-79.67741459011505,-57.88289675532189,16,14.69,,,0.6471335833333334
255,-74.90536044370172,-57.852677921258845,14,14.74,,,0.64555025
256,-44.971716850315126,-57.53694238661995,11,14.73,,,0.64485675
257,-72.53422450573524,-57.77217172214555,11,14.73,,,0.6432734166666667
258,-67.16668806550717,-57.78716424090417,28,14.87,,,0.6416900833333333
259,-34.659735839344485,-57.30976831619061,6,14.85,,,0.64124675
260,-39.12513576209731,-57.183347834464165,8,14.76,,,0.6408984166666667
261,-49.95794658371883,-57.069862135744444,11,14.71,,,0.63997375
262,-61.56865896992014,-56.85632825023071,31,14.91,,,0.6383904166666667
263,-61.85311904626213,-56.9905809223878,7,14.77,,,0.6377159166666666
264,-32.972552077253795,-56.89006215560471,28,14.9,,,0.6371775833333333
265,-37.53937066261955,-56.711688103838306,8,14.84,,,0.6366709166666666
266,-50.92633907770631,-56.68741665838197,8,14.85,,,0.6350875833333334
267,-67.35668307696146,-56.9611203717368,19,14.78,,,0.6338145833333333
268,-42.849241720645956,-56.53335585375352,19,14.85,,,0.63304825
269,-65.1816519655483,-56.814862092599604,11,14.9,,,0.6320745
270,-43.411515503517435,-56.63784772905052,8,14.81,,,0.6314601666666666
271,-39.20261938385313,-56.310408905248906,6,14.74,,,0.6310120833333333
272,-44.5328704995677,-56.285697286859566,5,14.64,,,0.63042625
273,-41.150606085133006,-56.08807246044009,5,14.53,,,0.6298578333333333
274,-48.20000000000006,-56.45437926523129,4,14.29,,,0.6294350833333333
275,-79.2951437149714,-56.62986728434891,9,14.24,,,0.6281145833333333
276,-41.334528634575186,-56.19811977530486,10,14.18,,,0.6276538333333334
277,-40.38001515516239,-56.07342613784425,5,14.05,,,0.6273355833333334
278,-55.749485101528464,-56.520900329201275,21,13.97,,,0.62575225
279,-39.9799126800314,-56.038223609931336,14,13.99,,,0.6251379166666666
280,-77.0767432910859,-56.45947389167548,11,14.0,,,0.624047
281,-62.61776998246219,-56.74657732122741,15,14.05,,,0.6230748333333334
282,-31.501414696408233,-56.38251772290466,8,14.01,,,0.6227470833333333
283,-74.5086434644501,-56.649259408111995,9,14.06,,,0.6214075833333333
284,-48.73644196830231,-56.81982358626549,7,13.99,,,0.62072675
285,-72.36908976350482,-57.03466380338825,11,13.96,,,0.6191434166666667
286,-48.4874861278409,-56.95707234122898,11,13.98,,,0.6184704999999999
287,-36.420254064056294,-56.931262540806536,7,14.0,,,0.6180271666666667
288,-36.758289617993576,-56.46682498396718,10,13.99,,,0.6175996666666667
289,-38.757426863858846,-56.263560924903665,6,13.78,,,0.6170344166666666
290,-63.87184188246066,-56.595814573202304,35,14.04,,,0.6157899166666667
291,-31.152582897358016,-56.21035730346785,16,14.03,,,0.6154716666666666
292,-26.588989312549188,-56.084499070761574,24,14.2,,,0.6147354166666666
293,-90.52854225709875,-56.391107099298544,11,14.08,,,0.6133151666666667
294,-41.86366915214986,-56.25438051644662,11,14.13,,,0.6125108333333333
295,-74.61224833158477,-56.569693436804215,18,14.27,,,0.6113486666666667
296,-37.13970452510671,-56.49038423309367,21,14.36,,,0.6099094166666666
297,-95.45738725796966,-56.694950673101175,16,14.43,,,0.6083260833333333
298,-35.00461035999202,-56.555168741967215,6,14.38,,,0.6077893333333333
299,-41.428868296712004,-56.55187281532426,3,14.34,,,0.60743625
300,-17.15162428743616,-56.03841875637691,68,14.89,,,0.6058529166666666
301,-53.39526222685081,-56.25627820200024,27,15.08,,,0.6042695833333334
302,-84.17233251720573,-56.19210528686258,12,14.96,,,0.60268625
303,-84.05644658788297,-56.482886195646664,28,15.12,,,0.60119
304,-96.14121002836364,-56.743017653695645,24,15.29,,,0.5996430833333333
305,-37.52713226866958,-56.35781495559283,11,15.18,,,0.5991063333333333
306,-32.14591936609452,-56.3447564166342,8,15.12,,,0.5983130833333333
307,-41.9955533708603,-56.02541938149664,23,15.21,,,0.5978903333333333
308,-52.28339225197274,-56.00959921790818,28,15.45,,,0.5963069999999999
309,-75.26073895799004,-56.15785134369837,31,15.51,,,0.5947236666666667
310,-53.867952954533514,-56.32115099147579,4,15.46,,,0.5939399166666667
311,-49.22132692937209,-55.878627626341505,7,15.34,,,0.59322425
312,-29.91204490657946,-55.83360419917848,9,15.35,,,0.5928901666666666
313,-93.31657808545529,-56.35139583418601,21,15.16,,,0.5914667499999999
314,-55.3036965526854,-56.14039772412937,45,15.51,,,0.5904534166666666
315,-88.74379578958006,-56.60566684869367,25,15.63,,,0.5891091666666667
316,-86.73759141934192,-56.984114378026355,33,15.82,,,0.5875258333333333
317,-52.8346243018945,-57.0864606210453,9,15.88,,,0.58693525
318,-31.487416052896698,-56.78207293987489,4,15.78,,,0.5865093333333333
319,-84.59515599923523,-56.870864470307886,15,15.78,,,0.5852553333333333
320,-32.24994710798604,-56.387992192161384,8,15.75,,,0.5844525833333334
321,-21.860529237679422,-55.44262088630724,31,15.65,,,0.58286925
322,-58.15408845115082,-55.60470311367473,11,15.57,,,0.58189075
323,-31.825137387645388,-55.3747797668195,25,15.59,,,0.5803074166666666
324,-66.01569304236544,-55.3019313647854,12,15.47,,,0.579264
325,-87.82651500798009,-55.12219651486521,12,15.47,,,0.5776806666666667
326,-54.72984415372026,-55.084224666873396,6,15.35,,,0.5769760833333333
327,-17.883097739985637,-54.7386059676843,30,15.47,,,0.57539275
328,-19.944545831419752,-54.1479365735671,66,15.95,,,0.5738094166666667
329,-90.49179926184179,-54.72032755547867,13,15.86,,,0.5723448333333333
330,-7.7642072889965466,-54.20924175720872,22,15.84,,,0.5707614999999999
331,-89.99999999999906,-54.676967290503086,10,15.84,,,0.5691781666666667
332,-69.91837036086325,-54.49126033672353,17,15.83,,,0.5675948333333334
333,-73.76825207410062,-54.859723641944655,22,16.02,,,0.56603525
334,-102.63815163697204,-55.83809722998872,24,15.98,,,0.5644835833333333
335,-42.98552935992181,-55.85256119907724,44,16.3,,,0.56290025
336,-76.50384118422254,-56.13452142307151,16,16.35,,,0.5613169166666667
337,-59.1747730110721,-56.06424059344707,31,16.5,,,0.5597335833333333
338,-58.35963046022638,-56.19441655356378,39,16.82,,,0.55815025
339,-91.73366377160313,-56.41438478794782,14,16.74,,,0.55662075
340,-65.96885682734188,-56.573364433198556,39,16.99,,,0.5550374166666667
341,-74.45295389080952,-56.70743894009472,14,16.81,,,0.5540462500000001
342,-83.62539921619549,-56.952248277704854,10,16.76,,,0.5526624166666667
343,-84.16386499489722,-57.24327557138566,24,16.85,,,0.5510790833333333
344,-34.61352578316256,-57.08904328694116,66,17.46,,,0.5500356666666666
345,-112.41098866303379,-57.69164493730657,13,17.55,,,0.5484713333333333
346,-88.21479185492191,-57.963720345249904,9,17.56,,,0.5473471666666667
347,-101.83624415260074,-58.53895631053156,19,17.54,,,0.5459126666666667
348,-37.72293228100841,-58.17529605146751,19,17.48,,,0.5449405
349,-38.10550845915245,-57.818023247360415,24,17.65,,,0.5444069166666667
350,-31.349871709734625,-57.39819371669497,59,18.14,,,0.5436469166666666
351,-78.50557455807842,-57.80609650994815,30,18.33,,,0.5420635833333334
352,-85.0851397816661,-57.6446156412035,27,18.33,,,0.54048025
353,-56.552850337428886,-57.47950453843422,31,18.48,,,0.5388969166666666
354,-71.47230047963403,-57.39745339732942,37,18.69,,,0.5373135833333333
355,-62.196026833314214,-57.27036006122554,41,18.96,,,0.5357302500000001
356,-49.99486660693634,-57.320591558791754,3,18.88,,,0.5351966666666667
357,-32.614316174401246,-56.92139247547841,7,18.84,,,0.5347454166666666
358,-34.74318617962668,-56.59715745661961,19,18.75,,,0.5336370833333333
359,-64.49645417990693,-56.89552464002523,20,18.89,,,0.53205375
360,-63.81456105248706,-57.14241889292913,32,19.13,,,0.5304704166666667
361,-104.20459542566188,-57.68488538134856,12,19.14,,,0.5289915833333334
362,-76.45797052177149,-57.83377849686707,9,18.92,,,0.52811125
363,-35.078910865916825,-57.56603641506362,13,18.98,,,0.5265279166666667
